Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
1259616534827356161,RT @karenangarita23: Pido domicilios por apoyar a los restaurantes pero jamás lo hago por #Rappi porque nunca han cumplido normas de asepsi…,<[2020-05-10T22:49:25.017Z]>,Tweet,,,,,,,Sun May 10 17:49:19 COT 2020,es,FALSE,,,,,,,,,,,
1259616545002663943,#Rappi  y  su congestión en el #diadelasmadres  https://t.co/Tr3cnmm3q1,"<[2020-05-10T22:49:27.367Z, 2020-05-10T23:00:04.764Z]>",Tweet,,,,,,,Sun May 10 17:49:21 COT 2020,es,FALSE,,,,,,,,,,,
@tubarconews,@tubarconews,"<[2020-05-10T22:49:27.367Z, 2020-05-10T23:00:04.764Z]>",User,,,,,,,Mon Sep 26 20:22:06 COT 2011,,,,Bienvenidos a #TuBarco el medio de comunicación para divulgar tu información. #PeriodismoCiudadano #TuRegión #TuDenuncia #TuOpinión,,http://pbs.twimg.com/profile_images/1218221328488128515/UuqJ6-_D_bigger.jpg,516,13887,TuBarco,Colombia,,,
https://tubarco.news/tubarco-noticias-colombia/rappi-no-llego-con-el-almuerzo-de-las-mamas-y-los-usuarios-estan-furiosos/,https://tubarco.news/tubarco-noticias-colombia/rappi-no-llego-con-el-almuerzo-de-las-mamas-y-los-usuarios-estan-furiosos/,"<[2020-05-10T22:49:27.367Z, 2020-05-10T23:00:04.764Z]>",Link,,,,,,,,,,,,,,,,,,,,
1259616553999499264,"RT @pf_alejandro: En una economía de mercado, cuando una empresa no presta un buen servicio, no hay que pedir que una autoridad la sancione…",<[2020-05-10T22:49:28.794Z]>,Tweet,,,,,,,Sun May 10 17:49:23 COT 2020,es,FALSE,,,,,,,,,,,
1259616569669361667,"@Karlaarcila No se trata de dar propina, se trata de entender que la. Culpa es de la empresa y no de los domiciliarios que solo buscamos y entregamos #rappi",<[2020-05-10T22:49:32.585Z]>,Tweet,,,,,,,Sun May 10 17:49:27 COT 2020,es,FALSE,,,,,,,,,,,
1259616576363474944,"RT @DeLluciee: Por Rappi y por otras aplicaciones más de una mamá está aguantando hambre, que gonorrea.",<[2020-05-10T22:49:34.119Z]>,Tweet,,,,,,,Sun May 10 17:49:29 COT 2020,es,FALSE,,,,,,,,,,,
@barucshop,@barucshop,<[2020-05-10T22:49:34.119Z]>,User,,,,,,,Thu Oct 03 20:52:11 COT 2013,,,,"Jugando a la rueda, rueda en al árbol 🌳 en el que todos se ahorcan. Seguidor de DIOS. #EuroNea",,http://pbs.twimg.com/profile_images/1253436453213728781/bYKhla8l_bigger.jpg,1427,2193,𝕭𝖆𝖗𝖚𝖈 𝕾𝖍𝖔𝖕,MedaYork ,,,
1259616579526045701,"RT @RomarioQR: Se entiende que tengas rabia porque tu pedido de #Rappi no llegó a tiempo, pero no puedes tratar como una basura al muchacho…",<[2020-05-10T22:49:34.855Z]>,Tweet,,,,,,,Sun May 10 17:49:29 COT 2020,es,FALSE,,,,,,,,,,,
1259616581023338498,RT @ColombiaSimpson: Cuando pides domicilio al negocio de tu barrio y no por Rappi. 😌👀 https://t.co/To0sqr2O0l,<[2020-05-10T22:49:35.227Z]>,Tweet,,,,,,,Sun May 10 17:49:30 COT 2020,es,FALSE,,,,,,,,,,,
@muere2veces,@muere2veces,<[2020-05-10T22:49:35.227Z]>,User,,,,,,,Thu Jan 10 20:06:48 COT 2013,,,,Livin',,http://pbs.twimg.com/profile_images/713405725532401664/pzc9o2Kz_bigger.jpg,1099,512,Dogstep,,,,
1259616583024074752,"Respeten a #Rappi, si no funciono hágalo  usted. Solo me pongo en los zapatos de los domiciliarios esto es algo nuevo.  Y en tiempo normal en esta fecha siempre  colapsaban restaurantes, como si fuera el único dia de Madre.",<[2020-05-10T22:49:35.757Z]>,Tweet,,,,,,,Sun May 10 17:49:30 COT 2020,es,FALSE,,,,,,,,,,,
@noraorozco3,@noraorozco3,<[2020-05-10T22:49:35.757Z]>,User,,,,,,,Tue Apr 23 20:20:45 COT 2013,,,,Unidos por nuestra Bella Colombia.#YaVieneLaColombiaHumana,,http://pbs.twimg.com/profile_images/1005636646388355074/larBhb2Q_bigger.jpg,103,53,NORA  OROZCO,Colombia,,,
1259616588313001984,"RT @DonBarbado: Quería sorprender a mi mamá el día de hoy y gracias a #Rappi lo conseguí, quedó muy sorprendida porque no llegó el pedido y…",<[2020-05-10T22:49:36.987Z]>,Tweet,,,,,,,Sun May 10 17:49:31 COT 2020,es,FALSE,,,,,,,,,,,
@jairoaescobarq,@jairoaescobarq,<[2020-05-10T22:49:36.987Z]>,User,,,,,,,Sun Feb 07 22:03:01 COT 2010,,,,,,http://pbs.twimg.com/profile_images/776576836998459393/36I2mZc3_bigger.jpg,2212,1466,un bogotano más,bogota,,,
1259616590846459904,#Rappi estas son sus medidas extremas de seguridad y prevención? https://t.co/N7QpeVQ7Wz,<[2020-05-10T22:49:37.657Z]>,Tweet,,,,,,,Sun May 10 17:49:32 COT 2020,es,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsOm_7XQAAJ-ns.jpg,http://pbs.twimg.com/media/EXsOm_7XQAAJ-ns.jpg,<[2020-05-10T22:49:37.657Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259616592264134665,"@Somaricaa Horrible!!! Rappi colapsó y en https://t.co/91ntzpRLi0 preferí cancelarlo, hora y media y el restaurante no confirmaba.",<[2020-05-10T22:49:37.965Z]>,Tweet,,,,,,,Sun May 10 17:49:32 COT 2020,es,FALSE,,,,,,,,,,,
@meowbgtes825,@meowbgtes825,<[2020-05-10T22:49:37.965Z]>,User,,,,,,,Tue Apr 08 16:48:41 COT 2014,,,,,,http://pbs.twimg.com/profile_images/1148041782900531205/J1ZTD_Kl_bigger.jpg,50,68,Daniela,,,,
@somaricaa,@somaricaa,<[2020-05-10T22:49:37.965Z]>,User,,,,,,,,,,,,,,,,,,,,
1259616602267553798,saudade de quando o rappi me enviava rappicreditos,<[2020-05-10T22:49:40.789Z]>,Tweet,,,,,,,Sun May 10 17:49:35 COT 2020,pt,FALSE,,,,,,,,,,,
@piecezx,@piecezx,<[2020-05-10T22:49:40.789Z]>,User,,,,,,,Sat Jan 15 22:28:31 COT 2011,,,,offline,,http://pbs.twimg.com/profile_images/1259613520368369670/fRgjGYqw_bigger.jpg,124,2168,jade,,,,
1259616639676448768,"Listo #Rappi, sabíamos que iba a hacer un #DíaDeLaMadre diferente pero jamás imaginamos que sin almuerzo. ¡Gracias @RappiColombia! https://t.co/Aeq5wCmu9e",<[2020-05-10T22:49:49.377Z]>,Tweet,,,,,,,Sun May 10 17:49:44 COT 2020,es,FALSE,,,,,,,,,,,
#díadelamadre,#díadelamadre,"<[2020-05-10T22:49:49.377Z, 2020-05-10T22:52:18.005Z, 2020-05-10T23:31:17.168Z, 2020-05-10T23:34:16.690Z, 2020-05-10T23:41:55.796Z, 2020-05-10T23:44:12.349Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,
http://pbs.twimg.com/media/EXsOp46XgAIn8ps.jpg,http://pbs.twimg.com/media/EXsOp46XgAIn8ps.jpg,<[2020-05-10T22:49:49.377Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259616651424739331,"RT @RomarioQR: Se entiende que tengas rabia porque tu pedido de #Rappi no llegó a tiempo, pero no puedes tratar como una basura al muchacho…",<[2020-05-10T22:49:52.246Z]>,Tweet,,,,,,,Sun May 10 17:49:46 COT 2020,es,FALSE,,,,,,,,,,,
@jesu_quinteros,@jesu_quinteros,<[2020-05-10T22:49:52.246Z]>,User,,,,,,,Tue Jun 14 15:53:14 COT 2011,,,,,,http://pbs.twimg.com/profile_images/998266633553461249/FLGmm7pU_bigger.jpg,853,187,Jesus Quintero,Colombia,,,
1259616650942439425,RT @DJGeorgeJB: Yo viendo cómo los que solo se meten a la cocina a dejar la loza sucia pierden la cabeza porque no les llega sus pedidos en…,<[2020-05-10T22:49:52.304Z]>,Tweet,,,,,,,Sun May 10 17:49:46 COT 2020,es,FALSE,,,,,,,,,,,
@karenvivianajs,@karenvivianajs,"<[2020-05-10T22:49:52.304Z, 2020-05-10T23:26:22.879Z]>",User,,,,,,,Fri Sep 24 22:50:25 COT 2010,,,,Sueño con un País sin Álvaro Uribe. 🙏,,http://pbs.twimg.com/profile_images/3182131155/9192d7d48ff843b5a25473a85b954daa_bigger.jpeg,269,235,Karen Viiviiana,Santander de quilichao,,,
1259616653542817792,"RT @RomarioQR: Se entiende que tengas rabia porque tu pedido de #Rappi no llegó a tiempo, pero no puedes tratar como una basura al muchacho…",<[2020-05-10T22:49:52.513Z]>,Tweet,,,,,,,Sun May 10 17:49:47 COT 2020,es,FALSE,,,,,,,,,,,
1259616657028395008,El tiempo pasa y es de aquellas cosas que no podemos comprar. Ojalá fuera tan fácil como ordenar 5 años más de vida y aventuras en Rappi.,<[2020-05-10T22:49:53.371Z]>,Tweet,,,,,,,Sun May 10 17:49:48 COT 2020,es,FALSE,,,,,,,,,,,
@idanielrocker,@idanielrocker,<[2020-05-10T22:49:53.371Z]>,User,,,,,,,Mon Feb 08 14:32:27 COT 2010,,,,"¡Hoy quiero todos los verbos si son contigo!

Administración de Empresas.🏢 Media Editing. 🎬 
Rage and Love ♡ 10.10.10/17.11.17💚",,http://pbs.twimg.com/profile_images/940791093771358208/b7qUpefq_bigger.jpg,1381,3335,D A N,Murder City (Bogotá),,,
1259616656814485507,"Si usted un día de la Madre no puede ir a un Restaurante porqué siempre está lleno, que podían esperar de #Rappi #UberEats #diadelasmadres
#FrasesDeMadre #coronavirus
 mal mi abuela dijo que así fuera el día de la madre ella iba a cocinar. https://t.co/3yLp7HdIEF",<[2020-05-10T22:49:53.432Z]>,Tweet,,,,,,,Sun May 10 17:49:48 COT 2020,es,FALSE,,,,,,,,,,,
#frasesdemadre,#frasesdemadre,<[2020-05-10T22:49:53.432Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,
http://pbs.twimg.com/media/EXsOq2NX0AEw0p4.jpg,http://pbs.twimg.com/media/EXsOq2NX0AEw0p4.jpg,<[2020-05-10T22:49:53.432Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259616688015843337,RT @karenangarita23: Pido domicilios por apoyar a los restaurantes pero jamás lo hago por #Rappi porque nunca han cumplido normas de asepsi…,<[2020-05-10T22:50:00.747Z]>,Tweet,,,,,,,Sun May 10 17:49:55 COT 2020,es,FALSE,,,,,,,,,,,
@dondoro_88,@dondoro_88,<[2020-05-10T22:50:00.747Z]>,User,,,,,,,Fri Nov 11 17:43:34 COT 2011,,,,"Docente de Ciencias Sociales que gusta y estudia la historia, aficionado del rugby, el fútbol y el béisbol. De @MillosFCoficial y muchos equipos más.",,http://pbs.twimg.com/profile_images/1136402111388717057/QEmiLh1a_bigger.jpg,365,237,David Se Queda en la Domus 🏡,"Bogotá, D.C., Colombia",,,
1259616702872117248,Quiero enviar un #Rappi a las madres de Soacha con un abrazo gigante de esperanza por la verdad y justicia #MatarifeLaSerie #FelizDiadeLaMadre https://t.co/O92yAGcgX6,"<[2020-05-10T22:50:04.429Z, 2020-05-10T22:52:07.519Z]>",Tweet,,,,,,,Sun May 10 17:49:59 COT 2020,es,FALSE,,,,,,,,,,,
@acastel,@acastel,"<[2020-05-10T22:50:04.429Z, 2020-05-10T22:52:07.519Z]>",User,,,,,,,Tue Jun 03 11:49:53 COT 2008,,,,"Software Libre - OpenGov - FSFLA http://www.fsfla.org - GNU/Linux, Viajero, Innovador, Emprendedor, amante del Rock y la pasta acastel@fsfla.org #bogotagraffiti",,http://pbs.twimg.com/profile_images/2943424895/4ef15d87e5a6fac56a544619c02d84dc_bigger.jpeg,13083,22691,kronos,Internet - Libre,,,
http://pbs.twimg.com/media/EXsOtiBWkAAu4Rn.jpg,http://pbs.twimg.com/media/EXsOtiBWkAAu4Rn.jpg,"<[2020-05-10T22:50:04.429Z, 2020-05-10T22:52:07.519Z]>",Media,,,,,,,,,,,,,,,,,,,,
1259616705598324740,@Karlaarcila,<[2020-05-10T22:50:05.054Z]>,Tweet,,,,,,,Sun May 10 17:49:59 COT 2020,und,FALSE,https://twitter.com/andresmania/status/1259604337820667905,,,,,,,,,,
@silvatello,@silvatello,"<[2020-05-10T22:50:05.054Z, 2020-05-10T22:53:58.619Z, 2020-05-10T22:54:52.682Z]>",User,,,,,,,Sat Sep 05 22:20:19 COT 2009,,,,Detesto y desecho las Noticias Falsas vengan de donde vengan. #FakeNews,,http://pbs.twimg.com/profile_images/1243343247851782148/qXxZeIPH_bigger.jpg,753,1694,Jairo Silva T.,Colombia,,,
1259616712934162436,RT @hyperconectado: Leyendo las quejas sobre #Rappi.  😂 https://t.co/2DBI4xYsCV,<[2020-05-10T22:50:06.684Z]>,Tweet,,,,,,,Sun May 10 17:50:01 COT 2020,es,FALSE,,,,,,,,,,,
@andreamilitia,@andreamilitia,"<[2020-05-10T22:50:06.684Z, 2020-05-10T22:51:07.200Z, 2020-05-10T22:51:20.003Z, 2020-05-10T22:56:16.033Z]>",User,,,,,,,Mon Sep 07 22:16:32 COT 2009,,,,I'm going slightly mad but the show must go on because these are the times of our lives and who wants to live forever,,http://pbs.twimg.com/profile_images/1258604396671270912/hbf2DrDn_bigger.jpg,1494,336,AndreA ,Where I lead my head is home,,,
1259616733226303493,RT @tesan24: Los de #Rappi en estos momentos... https://t.co/K2XZuDwy1S,<[2020-05-10T22:50:11.597Z]>,Tweet,,,,,,,Sun May 10 17:50:06 COT 2020,es,FALSE,,,,,,,,,,,
1259616753321226241,"CUPONS DE DESCONTO
RAPPI
hrp32015999 - 150 em frete grátis + 20R$

RECARGAPAY:
matr698 - Ganhe 10 reais para pagar boleto ou recarga.

IFOOD:
P8N9N9SMWB - 20 reais no seu primeiro pedido

99 CUPOM
BR6E2332 - Ganhe 15 reais na sua corrida.

Uber - vx453h
LINKS NO PERFIL https://t.co/OSNB49Rb0H",<[2020-05-10T22:50:16.509Z]>,Tweet,,,,,,,Sun May 10 17:50:11 COT 2020,pt,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsOwwmXYAkzyT1.jpg,http://pbs.twimg.com/media/EXsOwwmXYAkzyT1.jpg,<[2020-05-10T22:50:16.509Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259616753614819329,"CUPONS DE DESCONTO
RAPPI
hrp32015999 - 150 em frete grátis + 20R$

RECARGAPAY:
matr698 - Ganhe 10 reais para pagar boleto ou recarga.

IFOOD:
P8N9N9SMWB - 20 reais no seu primeiro pedido

99 CUPOM
BR6E2332 - Ganhe 15 reais na sua corrida.

Uber - vx453h
LINKS NO PERFILL https://t.co/dpkZV3c6zU",<[2020-05-10T22:50:16.513Z]>,Tweet,,,,,,,Sun May 10 17:50:11 COT 2020,pt,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsOwwpXQAIpfk5.jpg,http://pbs.twimg.com/media/EXsOwwpXQAIpfk5.jpg,<[2020-05-10T22:50:16.513Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259616755317694464,"RT @danax2007: #Rappi bueno me da cagada con los restaurantes, se quedaron con toda esa comida preparada... contraten mensajeros.",<[2020-05-10T22:50:16.779Z]>,Tweet,,,,,,,Sun May 10 17:50:11 COT 2020,es,FALSE,,,,,,,,,,,
1259616759226798080,RT @dianalunareja: Rappi es una mierda por muchos motivos pero es que misamores qué esperaban pidiendo domicilio de madres así de última ho…,<[2020-05-10T22:50:17.742Z]>,Tweet,,,,,,,Sun May 10 17:50:12 COT 2020,es,FALSE,,,,,,,,,,,
@semecolo,@semecolo,"<[2020-05-10T22:50:17.742Z, 2020-05-10T23:07:50.485Z]>",User,,,,,,,Wed May 25 12:29:13 COT 2011,,,,,,http://pbs.twimg.com/profile_images/1257091667183587328/-GdbQJk7_bigger.jpg,1263,1334,Pauli,Bogota D.C - Colombia,,,
1259616781100032000,RT @DJGeorgeJB: Yo viendo cómo los que solo se meten a la cocina a dejar la loza sucia pierden la cabeza porque no les llega sus pedidos en…,<[2020-05-10T22:50:22.962Z]>,Tweet,,,,,,,Sun May 10 17:50:17 COT 2020,es,FALSE,,,,,,,,,,,
@feguty,@feguty,"<[2020-05-10T22:50:22.962Z, 2020-05-10T23:27:06.824Z]>",User,,,,,,,Sat Nov 13 00:45:10 COT 2010,,,,Welcome to my World,,http://pbs.twimg.com/profile_images/378800000734741828/3f91dcb9c9f1bf28e2461facfd362a6a_bigger.jpeg,255,276,fernanda Gutierrez,cali - colombia,,,
1259616785181089794,El día de la madre deja al descubierto el desborde de la capacidad instalada de #Rappi. Creo que de las empresas más beneficiadas por el #Covid_19,<[2020-05-10T22:50:23.986Z]>,Tweet,,,,,,,Sun May 10 17:50:18 COT 2020,es,FALSE,,,,,,,,,,,
@salopala,@salopala,<[2020-05-10T22:50:23.986Z]>,User,,,,,,,Wed Apr 01 11:12:40 COT 2009,,,,Salomon Palacio,,http://pbs.twimg.com/profile_images/1149782854093742082/4OrqCX91_bigger.png,1080,295,Salo Palacio,"Medellin, Colombia",,,
1259616785101393920,"pega tudo aí !
cupom ifood => EE6HZ487AL        
Código Rappi => 82q38640354
R$ 10 Picpay -> HJSW1Z https://t.co/b74sepTE9U",<[2020-05-10T22:50:23.987Z]>,Tweet,,,,,,,Sun May 10 17:50:18 COT 2020,pt,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsOymaXkAENvZd.jpg,http://pbs.twimg.com/media/EXsOymaXkAENvZd.jpg,<[2020-05-10T22:50:23.987Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259616792244346883,"Gracias #Rappi por sorprender a mi madre, ella quedo muy sorprendida cuando la comida llegó 5 horas después de haber hecho el pedido...",<[2020-05-10T22:50:25.635Z]>,Tweet,,,,,,,Sun May 10 17:50:20 COT 2020,es,FALSE,,,,,,,,,,,
@sergiomediotero,@sergiomediotero,"<[2020-05-10T22:50:25.635Z, 2020-05-10T22:57:27.920Z]>",User,,,,,,,Thu Oct 09 21:16:52 COT 2014,,,,"Administrador de empresas, visionario, con buen sentido del humor, siempre optimista y fiel a mi gran amor Millonarios!!",,http://pbs.twimg.com/profile_images/901479840544698368/DYvwmcMQ_bigger.jpg,349,59,Sergio Medina,San Gil ,,,
1259616792554680322,"RT @Viompa: Llamenlo unpopular opinion pero la gente que se está quejando de #rappi es consiente que el problema son ellos?
Just saying, si…",<[2020-05-10T22:50:25.728Z]>,Tweet,,,,,,,Sun May 10 17:50:20 COT 2020,es,FALSE,,,,,,,,,,,
@caromargarita2,@caromargarita2,<[2020-05-10T22:50:25.728Z]>,User,,,,,,,Sat Oct 19 20:08:47 COT 2019,,,,"Cuidado, amor y revolución
Enfermera de tiempo completo construyendo salud para la paz.",,http://pbs.twimg.com/profile_images/1185724902097244160/3k7uWV5u_bigger.jpg,105,63,@CarolaMargarita,Colombia,,,
1259616797084602369,RT @MONYRODRIGUEZOF: Señores @RappiColombia ayer me enviaron unas flores! No sabía quién pues no tenía nota. Hoy me preguntaron si las habí…,<[2020-05-10T22:50:26.717Z]>,Tweet,,,,,,,Sun May 10 17:50:21 COT 2020,es,FALSE,,,,,,,,,,,
@lucerina57,@lucerina57,<[2020-05-10T22:50:26.717Z]>,User,,,,,,,Wed Nov 28 08:02:30 COT 2012,,,,,,http://pbs.twimg.com/profile_images/1196839372915646464/tW68YRwA_bigger.jpg,279,170,lucerina57,,,,
1259616813530390528,#Rappi innumerables quejas de consumidores #publidadengañosa acciones legales contundes #sic,<[2020-05-10T22:50:30.746Z]>,Tweet,,,,,,,Sun May 10 17:50:25 COT 2020,ca,FALSE,,,,,,,,,,,
@ner_sa,@ner_sa,"<[2020-05-10T22:50:30.746Z, 2020-05-10T22:56:00.777Z, 2020-05-10T22:59:23.634Z, 2020-05-10T22:59:31.209Z, 2020-05-10T22:59:39.608Z, 2020-05-10T23:03:19.454Z, 2020-05-10T23:10:02.285Z, 2020-05-10T23:12:22.013Z]>",User,,,,,,,Fri Dec 17 13:41:42 COT 2010,,,,"Servicios legales innovadores. Derecho comercial,societario, laboral, contractual,urbanistico, propiedad intelectual y derecho digital.#nersas",,http://pbs.twimg.com/profile_images/1250658301433581568/xYGbfgwM_bigger.jpg,1663,473,ner_saslegal,Bogotá D.C. - Colombia,,,
#publidadengañosa,#publidadengañosa,<[2020-05-10T22:50:30.746Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,
#sic,#sic,"<[2020-05-10T22:50:30.746Z, 2020-05-10T22:56:00.777Z, 2020-05-10T23:03:19.454Z, 2020-05-10T23:10:02.285Z, 2020-05-10T23:12:22.013Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,
1259616822577573888,"@Citytv Sumenle este día de madres que rappi jamás ha implementado protocolos de higiene, la gente que sale mañana, que no se están cuidando. Las cifras en Colombia para finales de mayo serán más de 40mil, así no más reporte el MS.",<[2020-05-10T22:50:32.896Z]>,Tweet,,,,,,,Sun May 10 17:50:27 COT 2020,es,FALSE,,,,,,,,,,,
@povedastephania,@povedastephania,<[2020-05-10T22:50:32.896Z]>,User,,,,,,,Sat Nov 23 11:11:16 COT 2019,,,,"Administradora de Empresas, Especialista gerencia en Logística.",,http://pbs.twimg.com/profile_images/1249214111143153673/-L-mAUMN_bigger.jpg,86,11,*por una Colombia sin corrupción*,"Bogotá, D.C., Colombia",,,
1259616836800438277,"RT @DonBarbado: Quería sorprender a mi mamá el día de hoy y gracias a #Rappi lo conseguí, quedó muy sorprendida porque no llegó el pedido y…",<[2020-05-10T22:50:36.274Z]>,Tweet,,,,,,,Sun May 10 17:50:31 COT 2020,es,FALSE,,,,,,,,,,,
@lpretelt,@lpretelt,"<[2020-05-10T22:50:36.274Z, 2020-05-10T22:52:21.235Z, 2020-05-10T22:55:29.551Z, 2020-05-10T22:59:21.280Z, 2020-05-10T22:59:46.365Z, 2020-05-10T23:01:22.727Z, 2020-05-10T23:07:52.127Z]>",User,,,,,,,Mon Feb 07 12:45:07 COT 2011,,,,La madre mas feliz y orgullosa del mundo... Azhael Rivera Pretelt eres mi vida y mas que eso 😍,,http://pbs.twimg.com/profile_images/449432990935166976/N2Hj38EM_bigger.jpeg,731,215,Leidy Pretelt,Bogota,,,
1259616852206145552,RT @ColombiaSimpson: Cuando pides domicilio al negocio de tu barrio y no por Rappi. 😌👀 https://t.co/To0sqr2O0l,<[2020-05-10T22:50:40.422Z]>,Tweet,,,,,,,Sun May 10 17:50:34 COT 2020,es,FALSE,,,,,,,,,,,
@omar_pachon2,@omar_pachon2,<[2020-05-10T22:50:40.422Z]>,User,,,,,,,Fri Jul 31 07:50:13 COT 2015,,,,"Comunicación Social y Periodismo, U. de La Sabana. ⚽️",,http://pbs.twimg.com/profile_images/1175928512529731585/FIeEdACg_bigger.jpg,416,64,Ómar Felipe Pachón,"Bogotá, D.C., Colombia",,,
1259616875006361607,"Jajajajaja barro, pero aplica para los criados también.",<[2020-05-10T22:50:45.399Z]>,Tweet,,,,,,,Sun May 10 17:50:40 COT 2020,es,FALSE,https://twitter.com/_bembacolora/status/1259602950793633794,,,,,,,,,,
@ivanmaestrer,@ivanmaestrer,<[2020-05-10T22:50:45.399Z]>,User,,,,,,,Wed Oct 17 16:18:12 COT 2012,,,,"Licenciando en Artes, Folclor y Cultura",,http://pbs.twimg.com/profile_images/2730725473/876e1033187e82ff62740059d4dd0470_bigger.png,113,28,Ivan Maestre,Valledpar,,,
1259616875199299591,"Marica, hoy todos los restaurantes colapsaron, me toco inventar un plan B que dia de la madre tan chimba, #Rappi  #Ifood  y todos los restaurantes, todo fue un fiasco...",<[2020-05-10T22:50:46.515Z]>,Tweet,,,,,,,Sun May 10 17:50:40 COT 2020,es,FALSE,,,,,,,,,,,
@laurarp18,@laurarp18,<[2020-05-10T22:50:46.515Z]>,User,,,,,,,Fri Dec 16 17:46:41 COT 2011,,,,☆No todas las orugas se pueden hacer mariposas 🌍 ☆ Ponme un VALLENATO a to' volumen 💃💃,,http://pbs.twimg.com/profile_images/1233933818970726401/pDLdnDfw_bigger.jpg,307,290,Laura  romero ॐ,,,,
1259616883483033602,@LiinnaG @luisasregadas @fwlrhtg Uy si total! Por ejemplo @sierranevadahm antes estaba en otras plataformas pero le dieron exclusividad a Rappi y pues no volví a pedir. Y así será hasta que sus domicilios amplíen la cobertura una cuadra o vuelvan a otras plataformas.,<[2020-05-10T22:50:47.459Z]>,Tweet,,,,,,,Sun May 10 17:50:42 COT 2020,es,FALSE,,,,,,,,,,,
@sierranevadahm,@sierranevadahm,"<[2020-05-10T22:50:47.459Z, 2020-05-10T22:52:13.349Z]>",User,,,,,,,,,,,,,,,,,,,,
1259616891041206275,RT @Citytv: Colapso de Rappi y otras plataformas en el día de las madres por exceso de pedidos. Esta es la denuncia de los usuarios -> http…,<[2020-05-10T22:50:49.895Z]>,Tweet,,,,,,,Sun May 10 17:50:44 COT 2020,es,FALSE,,,,,,,,,,,
1259616894233071620,Tú estás como #Rappi ni los reclamos me los contestas. 😂😂😂,<[2020-05-10T22:50:49.941Z]>,Tweet,,,,,,,Sun May 10 17:50:44 COT 2020,es,FALSE,,,,,,,,,,,
@jennifer_blanc4,@jennifer_blanc4,<[2020-05-10T22:50:49.941Z]>,User,,,,,,,Thu Mar 24 19:42:55 COT 2011,,,,"Actriz, Bailarina 🎭🎭 💃👩🏻‍🦰. Comunicadora social y periodista.",,http://pbs.twimg.com/profile_images/1211011796338954241/r8jNPzDf_bigger.jpg,1511,390,Jennifer Gómez Amaya,"Bogotá, Colombia",,,
1259616952433156097,RT @fernandoposada_: Es impresionante la falta de condiciones de salubridad que deben soportar los rappitenderos a diario en medio de esta…,<[2020-05-10T22:51:03.774Z]>,Tweet,,,,,,,Sun May 10 17:50:58 COT 2020,es,FALSE,,,,,,,,,,,
